brand,model,year,title_status,mileage,color,state,price
nissan,sentra,2018,clean vehicle,31231.0,silver,north carolina,5500
nissan,altima,2020,clean vehicle,10728.0,gray,arizona,14400
nissan,sport,2018,clean vehicle,35374.0,white,florida,11450
nissan,sport,2018,clean vehicle,36715.0,black,florida,11000
nissan,sport,2018,clean vehicle,33437.0,red,florida,11450
nissan,sport,2018,clean vehicle,36788.0,black,florida,11000
nissan,sport,2018,clean vehicle,35491.0,black,florida,11200
nissan,sport,2018,clean vehicle,33644.0,black,florida,11400
nissan,sport,2018,clean vehicle,35831.0,gray,florida,11450
nissan,sport,2018,clean vehicle,35050.0,gray,florida,11050
nissan,sport,2018,clean vehicle,34924.0,gray,florida,11400
nissan,sport,2018,clean vehicle,34962.0,silver,florida,11050
nissan,sport,2018,clean vehicle,39985.0,gray,florida,10850
nissan,sport,2018,clean vehicle,38816.0,red,florida,10900
nissan,sport,2018,clean vehicle,41579.0,red,florida,10450
nissan,sport,2018,clean vehicle,40455.0,gray,florida,10800
nissan,sport,2018,clean vehicle,39996.0,white,florida,10850
nissan,sport,2018,clean vehicle,41077.0,black,florida,10800
nissan,sport,2018,clean vehicle,39183.0,gray,florida,10850
nissan,sport,2018,clean vehicle,40478.0,black,florida,10800
nissan,sport,2018,clean vehicle,38806.0,white,florida,10900
nissan,sport,2018,clean vehicle,45331.0,blue,florida,10400
nissan,sport,2018,clean vehicle,43531.0,blue,florida,10500
nissan,sport,2018,clean vehicle,41033.0,silver,florida,10800
nissan,sport,2018,clean vehicle,40332.0,gray,florida,10800
nissan,frontier,2019,clean vehicle,22319.0,silver,arizona,11200
nissan,rogue,2019,clean vehicle,22305.0,blue,arizona,11100
nissan,maxima,2019,clean vehicle,36996.0,black,arizona,12200
nissan,sentra,2019,clean vehicle,1.0,black,arizona,4000
nissan,versa,2019,clean vehicle,27611.0,gray,arizona,9000
nissan,rogue,2019,clean vehicle,26516.0,silver,arizona,14900
nissan,rogue,2019,clean vehicle,31397.0,blue,arizona,4600
nissan,versa,2019,clean vehicle,18300.0,red,arizona,6400
nissan,note,2019,clean vehicle,26743.0,white,arizona,10400
nissan,versa,2019,clean vehicle,15832.0,black,arizona,7800
nissan,sport,2019,clean vehicle,31939.0,white,arizona,12300
nissan,sentra,2019,clean vehicle,31037.0,gray,arizona,10900
nissan,versa,2019,clean vehicle,22521.0,white,arizona,8500
nissan,versa,2019,clean vehicle,31335.0,white,arizona,7300
nissan,versa,2019,clean vehicle,28315.0,red,arizona,5900
nissan,armada,2017,clean vehicle,83437.0,white,texas,20000
nissan,altima,2018,clean vehicle,42250.0,blue,wisconsin,11200
nissan,rogue,2018,clean vehicle,45732.0,black,wisconsin,14400
nissan,pathfinder,2018,clean vehicle,49185.0,white,wisconsin,16500
nissan,rogue,2017,clean vehicle,45826.0,silver,wisconsin,13400
nissan,door,2017,clean vehicle,36844.0,white,wisconsin,12500
nissan,door,2013,clean vehicle,104343.0,gray,illinois,6500
nissan,pathfinder,2018,clean vehicle,34138.0,white,florida,19800
nissan,versa,2018,clean vehicle,34761.0,white,florida,8800
nissan,rogue,2018,clean vehicle,32656.0,blue,florida,12800
nissan,versa,2018,clean vehicle,34837.0,red,florida,8800
nissan,altima,2019,clean vehicle,30099.0,white,missouri,3500
nissan,sentra,2018,clean vehicle,37088.0,gray,missouri,750
nissan,door,2017,clean vehicle,41729.0,blue,florida,10800
nissan,titan,2017,clean vehicle,17195.0,white,texas,22300
nissan,sedan,2018,clean vehicle,43064.0,gray,california,8300
nissan,sedan,2018,clean vehicle,47510.0,gray,california,8300
nissan,sedan,2018,clean vehicle,52571.0,gray,california,8000
nissan,frontier,2018,clean vehicle,12129.0,black,alabama,15200
nissan,sedan,2017,clean vehicle,62280.0,white,california,6700
nissan,door,2017,clean vehicle,74859.0,gray,connecticut,7500
nissan,door,2017,clean vehicle,59508.0,black,connecticut,10500
nissan,juke,2017,clean vehicle,58529.0,white,connecticut,8400
nissan,door,2015,salvage insurance,24396.0,black,florida,7000
nissan,armada,2020,clean vehicle,10317.0,black,california,25500
nissan,door,2017,salvage insurance,37619.0,black,florida,4100
nissan,altima,2020,clean vehicle,15160.0,black,california,13900
nissan,door,2015,salvage insurance,91898.0,black,florida,1900
nissan,pathfinder,2017,clean vehicle,31198.0,white,connecticut,14700
nissan,door,2013,salvage insurance,144015.0,blue,ohio,1900
nissan,titan,2017,clean vehicle,15621.0,white,missouri,18800
nissan,versa,2018,clean vehicle,54815.0,red,california,7800
nissan,door,2016,clean vehicle,53011.0,red,louisiana,13500
nissan,versa,2018,clean vehicle,56255.0,silver,california,8000
nissan,door,2013,clean vehicle,100225.0,gray,louisiana,3300
nissan,sentra,2017,clean vehicle,54117.0,silver,connecticut,7200
nissan,door,2017,clean vehicle,54119.0,gray,california,8000
nissan,door,2012,salvage insurance,162176.0,black,indiana,1280
nissan,rogue,2018,clean vehicle,37655.0,white,florida,14000
nissan,door,2015,clean vehicle,101178.0,gray,california,3500
nissan,door,2012,salvage insurance,206142.0,silver,kansas,600
nissan,sport,2018,clean vehicle,43187.0,gray,california,12500
nissan,door,2013,salvage insurance,105590.0,gray,texas,5800
nissan,versa,2018,clean vehicle,53903.0,gray,california,8000
nissan,door,2015,salvage insurance,73382.0,tan,texas,2200
nissan,versa,2018,clean vehicle,48977.0,white,california,8300
nissan,door,2016,clean vehicle,77504.0,blue,missouri,7500
nissan,versa,2018,clean vehicle,50871.0,blue,california,8000
nissan,door,2012,clean vehicle,107734.0,silver,missouri,3500
nissan,versa,2018,clean vehicle,53098.0,white,california,8000
nissan,door,2012,salvage insurance,159990.0,burgundy,oklahoma,2000
nissan,versa,2018,clean vehicle,51552.0,red,california,7800
nissan,versa,2018,clean vehicle,54692.0,white,california,8000
nissan,frontier,2019,clean vehicle,18611.0,white,california,18500
nissan,versa,2018,clean vehicle,51654.0,blue,california,8000
nissan,frontier,2019,clean vehicle,24046.0,white,california,18300
nissan,versa,2018,clean vehicle,65184.0,red,california,7500
nissan,armada,2019,clean vehicle,37398.0,blue,california,29800
nissan,rogue,2020,clean vehicle,19597.0,silver,south carolina,21100
nissan,rogue,2019,clean vehicle,34122.0,silver,california,16200
nissan,doors,2015,clean vehicle,43651.0,super black,vermont,6998
nissan,rogue,2020,clean vehicle,15387.0,gray,pennsylvania,14700
nissan,cargo,2020,clean vehicle,264.0,black,california,19000
nissan,door,2016,clean vehicle,58126.0,black,texas,7500
nissan,doors,2015,clean vehicle,62921.0,cayenne red,vermont,7998
nissan,doors,2015,clean vehicle,43279.0,super black,massachusetts,10999
nissan,door,2012,salvage insurance,117844.0,gray,north carolina,2900
nissan,doors,2015,clean vehicle,45043.0,morningsky blue,new hampshire,8495
nissan,murano,2016,clean vehicle,42837.0,gray,alabama,19925
nissan,sentra,2018,clean vehicle,42782.0,black,new jersey,9500
nissan,doors,2015,clean vehicle,24629.0,pearl white,massachusetts,12750
nissan,door,2015,clean vehicle,35902.0,blue,alabama,22800
nissan,doors,2015,clean vehicle,12840.0,glacier white,rhode island,11621
nissan,doors,2015,clean vehicle,63933.0,cayenne red,new hampshire,11590
nissan,door,2012,clean vehicle,100079.0,black,alabama,4700
nissan,doors,2015,clean vehicle,37953.0,super black,new york,11390
nissan,rogue,2017,clean vehicle,8677.0,blue,tennessee,14500
nissan,rogue,2020,clean vehicle,11583.0,blue,ohio,12000
nissan,altima,2020,clean vehicle,14320.0,blue,ohio,15000
nissan,door,2016,clean vehicle,19723.0,black,georgia,7500
nissan,armada,2018,clean vehicle,29554.0,gray,pennsylvania,28000
nissan,maxima,2018,clean vehicle,39309.0,black,pennsylvania,17500
nissan,maxima,2018,clean vehicle,34951.0,silver,pennsylvania,18000
nissan,sport,2018,clean vehicle,35870.0,black,pennsylvania,13200
nissan,altima,2018,clean vehicle,44423.0,gray,texas,17000
nissan,xterra,2012,clean vehicle,92982.0,black,georgia,6700
nissan,murano,2018,clean vehicle,36844.0,white,texas,23300
nissan,titan,2018,clean vehicle,33605.0,white,new mexico,26800
nissan,sport,2018,clean vehicle,28009.0,black,tennessee,18200
nissan,rogue,2018,clean vehicle,41366.0,silver,virginia,18700
nissan,door,2016,clean vehicle,98354.0,red,new jersey,12900
nissan,rogue,2018,clean vehicle,39598.0,no_color,virginia,16000
nissan,rogue,2020,clean vehicle,21009.0,black,minnesota,19400
nissan,sentra,2018,clean vehicle,28880.0,silver,tennessee,10900
nissan,sport,2018,clean vehicle,28626.0,black,virginia,15800
nissan,rogue,2020,clean vehicle,14850.0,silver,minnesota,19800
nissan,rogue,2018,clean vehicle,41096.0,black,virginia,19000
nissan,rogue,2020,clean vehicle,12748.0,black,minnesota,18000
nissan,rogue,2020,clean vehicle,14531.0,blue,minnesota,19800
nissan,rogue,2020,clean vehicle,15931.0,black,minnesota,19700
nissan,rogue,2020,clean vehicle,10875.0,blue,minnesota,20100
nissan,frontier,2019,clean vehicle,31172.0,silver,minnesota,19700
nissan,frontier,2019,clean vehicle,16248.0,white,minnesota,23400
nissan,frontier,2019,clean vehicle,18137.0,black,minnesota,23300
nissan,altima,2019,clean vehicle,25664.0,black,minnesota,17500
nissan,altima,2019,clean vehicle,31026.0,black,minnesota,17100
nissan,altima,2019,clean vehicle,41287.0,silver,minnesota,15800
nissan,altima,2019,clean vehicle,43612.0,black,minnesota,13600
nissan,altima,2019,clean vehicle,29545.0,black,minnesota,14400
nissan,frontier,2019,clean vehicle,24303.0,silver,minnesota,19800
nissan,altima,2019,clean vehicle,29661.0,gray,minnesota,17200
nissan,frontier,2019,clean vehicle,18857.0,silver,minnesota,20300
nissan,frontier,2019,clean vehicle,14470.0,gray,minnesota,20500
nissan,altima,2019,clean vehicle,42364.0,silver,minnesota,16500
nissan,altima,2019,clean vehicle,37108.0,black,minnesota,16000
nissan,altima,2019,clean vehicle,26432.0,blue,minnesota,14600
nissan,rogue,2019,clean vehicle,24174.0,white,minnesota,16300
nissan,sport,2019,clean vehicle,30756.0,silver,minnesota,15400
nissan,rogue,2019,clean vehicle,32473.0,blue,minnesota,15800
nissan,sport,2019,clean vehicle,22947.0,blue,minnesota,15800
nissan,murano,2018,clean vehicle,17127.0,white,georgia,21400
nissan,kicks,2019,clean vehicle,20793.0,gray,minnesota,15300
nissan,pathfinder,2019,clean vehicle,32519.0,black,minnesota,20100
nissan,sentra,2019,clean vehicle,26930.0,gray,minnesota,11300
nissan,sentra,2019,clean vehicle,40839.0,black,minnesota,10700
nissan,rogue,2018,clean vehicle,44732.0,no_color,south carolina,16000
nissan,rogue,2019,clean vehicle,19292.0,white,minnesota,16600
nissan,sport,2019,clean vehicle,24155.0,gray,minnesota,15800
nissan,sentra,2019,clean vehicle,33369.0,black,minnesota,11600
nissan,rogue,2017,clean vehicle,28918.0,red,virginia,15000
nissan,rogue,2019,clean vehicle,21623.0,blue,minnesota,17600
nissan,xd,2017,clean vehicle,16224.0,white,virginia,36300
nissan,sport,2019,clean vehicle,26406.0,silver,minnesota,15600
nissan,rogue,2017,clean vehicle,27790.0,green,virginia,14000
nissan,rogue,2019,clean vehicle,19182.0,black,minnesota,16600
nissan,sentra,2017,clean vehicle,11837.0,gray,tennessee,12600
nissan,pathfinder,2019,clean vehicle,21774.0,black,minnesota,20900
nissan,door,2017,clean vehicle,17738.0,black,tennessee,12700
nissan,sport,2019,clean vehicle,27206.0,white,minnesota,15600
nissan,rogue,2019,clean vehicle,20508.0,silver,minnesota,18900
nissan,sport,2019,clean vehicle,24987.0,blue,minnesota,15700
nissan,pathfinder,2019,clean vehicle,21273.0,gray,minnesota,21900
nissan,pathfinder,2019,clean vehicle,23863.0,black,minnesota,21700
nissan,rogue,2016,clean vehicle,31566.0,gray,virginia,14600
nissan,sentra,2019,clean vehicle,25261.0,gray,minnesota,12000
nissan,pathfinder,2019,clean vehicle,20628.0,silver,minnesota,21000
nissan,door,2017,clean vehicle,48765.0,blue,pennsylvania,12500
nissan,rogue,2019,clean vehicle,30645.0,silver,minnesota,15900
nissan,door,2017,clean vehicle,60158.0,red,pennsylvania,11800
nissan,versa,2019,clean vehicle,39985.0,blue,minnesota,9900
nissan,sentra,2018,clean vehicle,39208.0,black,minnesota,10600
nissan,sentra,2018,clean vehicle,45080.0,black,minnesota,10100
nissan,sport,2018,clean vehicle,39247.0,gray,minnesota,13300
nissan,sentra,2018,clean vehicle,46382.0,white,minnesota,10100
nissan,sentra,2018,clean vehicle,39893.0,black,minnesota,10300
nissan,sentra,2018,clean vehicle,41203.0,gray,minnesota,10300
nissan,sentra,2018,clean vehicle,40648.0,blue,minnesota,10300
nissan,murano,2018,clean vehicle,31551.0,gray,minnesota,24000
nissan,sentra,2018,clean vehicle,38761.0,gray,minnesota,10400
nissan,sentra,2018,clean vehicle,42838.0,gray,minnesota,10200
nissan,versa,2018,clean vehicle,41557.0,blue,minnesota,9500
nissan,sentra,2018,clean vehicle,41136.0,black,minnesota,10500
nissan,sentra,2018,clean vehicle,41141.0,silver,minnesota,10500
nissan,door,2016,clean vehicle,115716.0,blue,pennsylvania,3500
nissan,versa,2018,clean vehicle,52260.0,black,minnesota,9300
nissan,rogue,2016,clean vehicle,22041.0,silver,pennsylvania,14100
nissan,door,2012,salvage insurance,161836.0,black,tennessee,2425
nissan,door,2012,salvage insurance,83720.0,silver,tennessee,925
nissan,rogue,2016,clean vehicle,37605.0,black,pennsylvania,11000
nissan,rogue,2016,clean vehicle,63738.0,green,pennsylvania,11000
nissan,door,2013,salvage insurance,155704.0,silver,tennessee,2100
nissan,door,2012,salvage insurance,234792.0,black,florida,800
nissan,pathfinder,2018,clean vehicle,24143.0,silver,south carolina,20400
nissan,door,2017,salvage insurance,1.0,red,north carolina,375
nissan,door,2015,clean vehicle,132655.0,beige,pennsylvania,3000
nissan,rogue,2017,clean vehicle,28079.0,gray,south carolina,15100
nissan,door,2015,salvage insurance,74906.0,silver,north carolina,4000
nissan,door,2017,clean vehicle,53155.0,gray,south carolina,19500
nissan,titan,2017,clean vehicle,94258.0,gray,south carolina,22600
nissan,door,2014,clean vehicle,65620.0,white,pennsylvania,6500
nissan,door,2012,clean vehicle,92878.0,gray,pennsylvania,11800
nissan,pathfinder,2017,clean vehicle,25918.0,white,missouri,20500
nissan,rogue,2018,clean vehicle,37830.0,black,ohio,14200
nissan,frontier,2018,clean vehicle,13875.0,white,ohio,22000
nissan,frontier,2018,clean vehicle,6024.0,silver,ohio,16200
nissan,door,2016,salvage insurance,76789.0,gray,texas,4800
nissan,sport,2018,clean vehicle,30409.0,black,ohio,16000
nissan,sport,2018,clean vehicle,44864.0,gray,ohio,14300
nissan,pathfinder,2019,clean vehicle,42397.0,silver,florida,16800
nissan,sentra,2018,clean vehicle,16778.0,gray,ohio,11900
nissan,door,2015,salvage insurance,99767.0,gray,south carolina,3000
nissan,rogue,2019,clean vehicle,34692.0,gray,florida,15000
nissan,rogue,2019,clean vehicle,30721.0,gray,florida,15200
nissan,door,2017,clean vehicle,53376.0,black,ohio,18000
nissan,nvp,2016,clean vehicle,21282.0,white,ohio,22700
nissan,door,2015,clean vehicle,81699.0,blue,texas,3800
nissan,door,2018,salvage insurance,33048.0,black,connecticut,5475
nissan,sentra,2018,clean vehicle,10372.0,blue,illinois,11400
nissan,pathfinder,2018,clean vehicle,8889.0,silver,illinois,28100
nissan,sentra,2017,clean vehicle,127780.0,gray,illinois,3500
nissan,murano,2016,clean vehicle,59640.0,orange,illinois,15200
nissan,door,2015,salvage insurance,83975.0,blue,california,1950
nissan,rogue,2016,clean vehicle,46178.0,black,illinois,13400
nissan,altima,2018,clean vehicle,34460.0,gray,florida,12500
nissan,pathfinder,2018,clean vehicle,30594.0,black,florida,16500
nissan,pathfinder,2018,clean vehicle,39817.0,silver,florida,16500
nissan,pathfinder,2018,clean vehicle,40419.0,black,florida,16500
nissan,rogue,2018,clean vehicle,35493.0,black,florida,13900
nissan,rogue,2018,clean vehicle,37073.0,gray,florida,13900
nissan,door,2013,salvage insurance,98384.0,black,maryland,1500
nissan,pathfinder,2018,clean vehicle,34640.0,white,florida,16500
nissan,rogue,2018,clean vehicle,38760.0,white,florida,13900
nissan,pathfinder,2018,clean vehicle,34841.0,black,florida,16500
nissan,rogue,2018,clean vehicle,35065.0,gray,florida,13900
nissan,altima,2018,clean vehicle,37741.0,black,florida,12400
nissan,altima,2018,clean vehicle,27488.0,gray,florida,13000
nissan,pathfinder,2018,clean vehicle,37452.0,gray,florida,16500
nissan,rogue,2018,clean vehicle,39797.0,black,florida,13900
nissan,pathfinder,2018,clean vehicle,36714.0,black,florida,16500
nissan,rogue,2018,clean vehicle,36207.0,black,florida,13900
nissan,rogue,2018,clean vehicle,38563.0,black,florida,13900
nissan,rogue,2018,clean vehicle,39885.0,silver,florida,13900
nissan,altima,2018,clean vehicle,41852.0,silver,florida,12100
nissan,pathfinder,2018,clean vehicle,39454.0,silver,florida,16500
nissan,pathfinder,2018,clean vehicle,40203.0,blue,florida,16500
nissan,rogue,2018,clean vehicle,34547.0,white,florida,13900
nissan,door,2015,clean vehicle,75858.0,silver,illinois,3700
nissan,pathfinder,2019,clean vehicle,31123.0,white,north carolina,18800
nissan,versa,2018,clean vehicle,33808.0,black,florida,9200
nissan,titan,2019,clean vehicle,30599.0,black,north carolina,30100
nissan,versa,2018,clean vehicle,33931.0,black,florida,9200
nissan,sentra,2019,clean vehicle,40359.0,black,north carolina,11100
nissan,rogue,2018,clean vehicle,44313.0,white,florida,13900
nissan,versa,2018,clean vehicle,33078.0,black,florida,9100
nissan,frontier,2019,clean vehicle,24320.0,black,illinois,22800
nissan,rogue,2018,clean vehicle,42502.0,black,florida,13900
nissan,altima,2019,clean vehicle,33497.0,gray,california,12600
nissan,versa,2018,clean vehicle,39577.0,silver,florida,9200
nissan,altima,2019,clean vehicle,36974.0,gray,california,12100
nissan,versa,2018,clean vehicle,41220.0,black,florida,9200
nissan,frontier,2019,clean vehicle,1.0,silver,california,2300
nissan,rogue,2018,clean vehicle,41539.0,black,florida,13900
nissan,sentra,2019,clean vehicle,19646.0,black,california,9500
nissan,rogue,2018,clean vehicle,39924.0,white,florida,13900
nissan,note,2019,clean vehicle,33279.0,red,california,1700
nissan,rogue,2018,clean vehicle,40259.0,gray,florida,13900
nissan,sentra,2019,clean vehicle,25264.0,blue,california,10400
nissan,versa,2018,clean vehicle,35677.0,black,florida,9200
nissan,versa,2019,clean vehicle,35511.0,black,california,7400
nissan,versa,2018,clean vehicle,33027.0,black,florida,9200
nissan,versa,2019,clean vehicle,23609.0,red,california,7800
nissan,versa,2018,clean vehicle,34553.0,silver,florida,9200
nissan,versa,2018,clean vehicle,31594.0,silver,florida,9200
nissan,versa,2018,clean vehicle,32557.0,black,florida,9200
nissan,versa,2018,clean vehicle,31371.0,silver,florida,9200
